"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
180742,"02903","W0411","Kassika (2903)",21-8-2007 6:01:46,21-8-2007 7:01:46,14.95,61.57,450.89,6828795.62,1455066.24,418.89,6.00,"3D",4,"No",3.56,3.64,24.00,2,"F"
180743,"02903","W0411","Kassika (2903)",21-8-2007 6:31:14,21-8-2007 7:31:14,14.96,61.57,450.75,6828695.57,1455350.79,418.76,11.40,"3D",4,"No",3.56,3.64,29.00,2,"F"
180744,"02903","W0411","Kassika (2903)",21-8-2007 7:02:41,21-8-2007 8:02:41,14.96,61.56,429.58,6828611.35,1455304.51,397.59,4.00,"3D",5,"Yes",3.56,3.64,29.00,2,"F"
180745,"02903","W0411","Kassika (2903)",21-8-2007 7:30:29,21-8-2007 8:30:29,14.96,61.56,438.97,6828514.44,1455283.36,406.99,4.40,"3D",5,"Yes",3.60,3.64,28.00,2,"F"
180746,"02903","W0411","Kassika (2903)",21-8-2007 8:00:44,21-8-2007 9:00:44,14.96,61.56,432.39,6828518.12,1455290.30,400.41,3.20,"3D",6,"Yes",3.60,3.64,25.00,2,"F"
180747,"02903","W0411","Kassika (2903)",21-8-2007 8:30:27,21-8-2007 9:30:27,14.96,61.56,442.50,6828523.85,1455352.74,410.52,9.60,"3D",5,"Yes",3.60,3.64,27.00,2,"F"
180748,"02903","W0411","Kassika (2903)",21-8-2007 9:00:54,21-8-2007 10:00:54,14.96,61.56,440.53,6828336.49,1455503.67,408.56,5.40,"3D",5,"Yes",3.60,3.64,29.00,2,"F"
180749,"02903","W0411","Kassika (2903)",21-8-2007 9:31:06,21-8-2007 10:31:06,14.97,61.56,434.73,6828177.33,1455648.60,402.76,2.80,"3D",5,"Yes",3.58,3.64,30.00,2,"F"
180750,"02903","W0411","Kassika (2903)",21-8-2007 10:01:42,21-8-2007 11:01:42,14.97,61.56,389.39,6827863.48,1455862.91,357.44,1.80,"3D",6,"Yes",3.58,3.64,31.00,2,"F"
180751,"02903","W0411","Kassika (2903)",21-8-2007 10:31:42,21-8-2007 11:31:42,14.98,61.56,388.22,6827632.35,1456208.45,356.28,4.40,"2D",4,"No",3.58,3.62,33.00,2,"F"
180752,"02903","W0411","Kassika (2903)",21-8-2007 11:01:55,21-8-2007 12:01:55,14.98,61.55,388.08,6827436.30,1456289.49,356.15,7.40,"2D",3,"No",3.56,3.60,33.00,2,"F"
180753,"02903","W0411","Kassika (2903)",21-8-2007 11:31:52,21-8-2007 12:31:52,14.98,61.55,386.77,6827361.87,1456387.44,354.84,8.40,"2D",3,"No",3.56,3.60,31.00,2,"F"
180754,"02903","W0411","Kassika (2903)",21-8-2007 12:01:19,21-8-2007 13:01:19,14.98,61.55,383.87,6827443.20,1456357.17,351.94,5.60,"3D",5,"Yes",3.58,3.60,30.00,2,"F"
180755,"02903","W0411","Kassika (2903)",21-8-2007 12:30:49,21-8-2007 13:30:49,14.98,61.55,395.48,6827493.42,1456338.06,363.55,2.80,"3D",5,"Yes",3.60,3.60,32.00,2,"F"
180756,"02903","W0411","Kassika (2903)",21-8-2007 13:00:55,21-8-2007 14:00:55,14.98,61.55,422.26,6827477.18,1456367.98,390.33,2.80,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
180757,"02903","W0411","Kassika (2903)",21-8-2007 13:31:36,21-8-2007 14:31:36,14.98,61.55,420.70,6827509.46,1456367.90,388.77,6.00,"3D",5,"Yes",3.58,3.62,29.00,2,"F"
180758,"02903","W0411","Kassika (2903)",21-8-2007 14:01:47,21-8-2007 15:01:47,14.98,61.56,402.66,6827587.05,1456353.16,370.73,8.80,"3D",4,"No",3.58,3.60,29.00,2,"F"
180759,"02903","W0411","Kassika (2903)",21-8-2007 14:31:22,21-8-2007 15:31:22,14.98,61.55,401.78,6827486.64,1456284.69,369.85,5.80,"3D",4,"No",3.58,3.60,30.00,2,"F"
180760,"02903","W0411","Kassika (2903)",21-8-2007 15:00:54,21-8-2007 16:00:54,14.98,61.55,393.64,6827501.01,1456337.06,361.71,3.00,"3D",5,"Yes",3.60,3.60,30.00,2,"F"
180762,"02903","W0411","Kassika (2903)",21-8-2007 16:01:39,21-8-2007 17:01:39,14.98,61.55,395.83,6827394.48,1456638.40,363.91,24.60,"2D",3,"No",3.58,3.60,28.00,2,"F"
180763,"02903","W0411","Kassika (2903)",21-8-2007 16:32:48,21-8-2007 17:32:48,14.98,61.55,395.37,6827389.06,1456636.08,363.45,7.00,"2D",3,"No",3.56,3.60,28.00,2,"F"
180764,"02903","W0411","Kassika (2903)",21-8-2007 17:01:24,21-8-2007 18:01:24,14.99,61.56,394.16,6827648.96,1456686.34,362.24,8.60,"3D",4,"No",3.58,3.60,27.00,2,"F"
180765,"02903","W0411","Kassika (2903)",21-8-2007 17:30:47,21-8-2007 18:30:47,14.99,61.55,365.23,6827378.36,1456904.13,333.32,4.40,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
180766,"02903","W0411","Kassika (2903)",21-8-2007 18:01:17,21-8-2007 19:01:17,14.99,61.55,356.75,6827399.30,1456987.26,324.84,2.60,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
180767,"02903","W0411","Kassika (2903)",21-8-2007 18:31:12,21-8-2007 19:31:12,15.00,61.55,355.68,6827324.69,1457576.28,323.79,5.80,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
180768,"02903","W0411","Kassika (2903)",21-8-2007 19:00:42,21-8-2007 20:00:42,15.00,61.55,348.93,6827305.91,1457556.90,317.04,5.80,"3D",5,"Yes",3.60,3.60,24.00,2,"F"
180769,"02903","W0411","Kassika (2903)",21-8-2007 19:31:02,21-8-2007 20:31:02,15.00,61.55,357.19,6827118.74,1457535.25,325.30,3.60,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
180770,"02903","W0411","Kassika (2903)",21-8-2007 20:01:28,21-8-2007 21:01:28,15.01,61.55,418.08,6826571.50,1457899.11,386.21,5.60,"3D",4,"No",3.56,3.60,24.00,2,"F"
180771,"02903","W0411","Kassika (2903)",21-8-2007 20:31:29,21-8-2007 21:31:29,15.01,61.55,417.40,6826455.00,1457914.87,385.53,4.60,"3D",4,"No",3.56,3.60,23.00,2,"F"
180772,"02903","W0411","Kassika (2903)",21-8-2007 21:00:47,21-8-2007 22:00:47,15.01,61.55,419.79,6826439.96,1457925.36,387.93,2.60,"3D",7,"Yes",3.58,3.60,21.00,2,"F"
180773,"02903","W0411","Kassika (2903)",21-8-2007 21:31:27,21-8-2007 22:31:27,15.01,61.55,435.43,6826449.00,1457916.26,403.56,2.20,"3D",7,"Yes",3.58,3.60,19.00,2,"F"
180774,"02903","W0411","Kassika (2903)",21-8-2007 22:01:11,21-8-2007 23:01:11,15.01,61.55,432.64,6826447.72,1457926.68,400.77,4.40,"3D",6,"Yes",3.60,3.62,18.00,2,"F"
180775,"02903","W0411","Kassika (2903)",21-8-2007 22:30:41,21-8-2007 23:30:41,15.01,61.55,434.14,6826445.15,1457911.31,402.27,8.40,"3D",6,"Yes",3.60,3.64,18.00,2,"F"
180776,"02903","W0411","Kassika (2903)",21-8-2007 23:02:41,22-8-2007 0:02:41,15.01,61.55,432.72,6826451.71,1457932.86,400.86,2.60,"2D",3,"No",3.58,3.64,18.00,2,"F"
180777,"02903","W0411","Kassika (2903)",21-8-2007 23:30:59,22-8-2007 0:30:59,15.01,61.55,437.07,6826441.88,1457908.05,405.20,4.20,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
180781,"02903","W0411","Kassika (2903)",22-8-2007 1:33:04,22-8-2007 2:33:04,15.01,61.55,424.70,6826458.44,1457905.44,392.83,4.60,"3D",4,"No",3.56,3.64,23.00,2,"F"
180782,"02903","W0411","Kassika (2903)",22-8-2007 2:01:39,22-8-2007 3:01:39,15.01,61.55,426.93,6826422.59,1457925.32,395.07,3.20,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
180783,"02903","W0411","Kassika (2903)",22-8-2007 2:30:48,22-8-2007 3:30:48,15.01,61.55,428.14,6826435.20,1457913.76,396.27,3.40,"3D",5,"Yes",3.60,3.64,23.00,2,"F"
180784,"02903","W0411","Kassika (2903)",22-8-2007 3:00:29,22-8-2007 4:00:29,15.01,61.55,403.41,6826515.88,1457967.10,371.55,3.20,"3D",5,"Yes",3.60,3.64,21.00,2,"F"
180785,"02903","W0411","Kassika (2903)",22-8-2007 3:31:15,22-8-2007 4:31:15,15.01,61.55,417.02,6826471.14,1458026.92,385.16,2.60,"3D",5,"Yes",3.58,3.64,19.00,2,"F"
180786,"02903","W0411","Kassika (2903)",22-8-2007 4:02:16,22-8-2007 5:02:16,15.01,61.55,550.94,6826464.07,1457962.31,519.08,2.00,"3D",6,"Yes",3.56,3.64,20.00,2,"F"
180787,"02903","W0411","Kassika (2903)",22-8-2007 4:31:48,22-8-2007 5:31:48,15.01,61.54,458.12,6826355.02,1458057.15,426.26,3.80,"3D",5,"Yes",3.56,3.64,21.00,2,"F"
180788,"02903","W0411","Kassika (2903)",22-8-2007 5:01:41,22-8-2007 6:01:41,15.02,61.54,387.19,6826276.52,1458364.46,355.34,4.60,"3D",4,"No",3.56,3.64,22.00,2,"F"
180789,"02903","W0411","Kassika (2903)",22-8-2007 5:32:12,22-8-2007 6:32:12,15.02,61.54,403.25,6825546.03,1458699.93,371.42,2.40,"3D",5,"Yes",3.56,3.64,20.00,2,"F"
180790,"02903","W0411","Kassika (2903)",22-8-2007 6:00:47,22-8-2007 7:00:47,15.04,61.54,407.42,6825390.55,1459662.77,375.63,4.80,"3D",5,"Yes",3.58,3.64,20.00,2,"F"
180791,"02903","W0411","Kassika (2903)",22-8-2007 6:31:24,22-8-2007 7:31:24,15.05,61.54,467.09,6825357.48,1459898.17,435.31,4.60,"3D",5,"Yes",3.56,3.64,23.00,2,"F"
180792,"02903","W0411","Kassika (2903)",22-8-2007 7:00:54,22-8-2007 8:00:54,15.05,61.54,447.83,6825344.71,1459901.63,416.05,3.20,"3D",5,"Yes",3.58,3.64,22.00,2,"F"
180793,"02903","W0411","Kassika (2903)",22-8-2007 7:30:54,22-8-2007 8:30:54,15.05,61.54,442.63,6825350.05,1459905.69,410.85,2.60,"3D",6,"Yes",3.58,3.64,22.00,2,"F"
180794,"02903","W0411","Kassika (2903)",22-8-2007 8:00:22,22-8-2007 9:00:22,15.05,61.54,439.59,6825273.15,1459963.80,407.81,4.20,"3D",5,"Yes",3.60,3.64,22.00,2,"F"
180795,"02903","W0411","Kassika (2903)",22-8-2007 8:30:52,22-8-2007 9:30:52,15.05,61.54,438.07,6825334.58,1459976.16,406.29,2.80,"3D",6,"Yes",3.60,3.64,28.00,2,"F"
180796,"02903","W0411","Kassika (2903)",22-8-2007 9:01:10,22-8-2007 10:01:10,15.04,61.54,435.57,6825489.30,1459519.65,403.77,2.40,"3D",6,"Yes",3.58,3.64,29.00,2,"F"
180797,"02903","W0411","Kassika (2903)",22-8-2007 9:31:17,22-8-2007 10:31:17,15.03,61.54,422.26,6825594.10,1459119.60,390.45,5.40,"3D",5,"Yes",3.58,3.64,35.00,2,"F"
180798,"02903","W0411","Kassika (2903)",22-8-2007 10:01:32,22-8-2007 11:01:32,15.02,61.54,407.30,6825994.36,1458319.75,375.45,6.00,"3D",4,"No",3.56,3.64,32.00,2,"F"
180799,"02903","W0411","Kassika (2903)",22-8-2007 10:31:40,22-8-2007 11:31:40,15.02,61.54,407.59,6826055.19,1458277.73,375.74,2.20,"2D",4,"No",3.58,3.62,28.00,2,"F"
180800,"02903","W0411","Kassika (2903)",22-8-2007 11:01:08,22-8-2007 12:01:08,15.02,61.54,403.74,6826070.83,1458266.54,371.89,4.80,"3D",5,"Yes",3.58,3.60,28.00,2,"F"
180801,"02903","W0411","Kassika (2903)",22-8-2007 11:30:29,22-8-2007 12:30:29,15.02,61.54,416.17,6826049.85,1458279.45,384.32,2.80,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
180802,"02903","W0411","Kassika (2903)",22-8-2007 12:01:50,22-8-2007 13:01:50,15.02,61.54,415.78,6826054.68,1458285.90,383.93,12.20,"3D",5,"No",3.58,3.60,25.00,2,"F"
180803,"02903","W0411","Kassika (2903)",22-8-2007 12:31:34,22-8-2007 13:31:34,15.01,61.54,423.63,6826030.74,1458200.02,391.78,4.80,"3D",4,"No",3.58,3.62,25.00,2,"F"
180804,"02903","W0411","Kassika (2903)",22-8-2007 13:01:19,22-8-2007 14:01:19,15.01,61.54,422.39,6826158.34,1457904.83,390.53,7.20,"2D",3,"No",3.58,3.60,28.00,2,"F"
180805,"02903","W0411","Kassika (2903)",22-8-2007 13:31:15,22-8-2007 14:31:15,15.01,61.54,422.78,6826063.22,1457899.81,390.92,8.00,"2D",3,"No",3.58,3.62,31.00,2,"F"
180806,"02903","W0411","Kassika (2903)",22-8-2007 14:01:34,22-8-2007 15:01:34,15.01,61.54,440.96,6826018.45,1457960.07,409.10,8.00,"3D",4,"No",3.58,3.62,32.00,2,"F"
180807,"02903","W0411","Kassika (2903)",22-8-2007 14:31:21,22-8-2007 15:31:21,15.01,61.54,439.62,6825976.81,1457962.36,407.76,5.60,"3D",4,"No",3.58,3.62,33.00,2,"F"
180810,"02903","W0411","Kassika (2903)",22-8-2007 16:01:17,22-8-2007 17:01:17,15.01,61.54,438.41,6825980.33,1457856.43,406.55,23.60,"2D",3,"No",3.58,3.60,30.00,2,"F"
180811,"02903","W0411","Kassika (2903)",22-8-2007 16:32:21,22-8-2007 17:32:21,15.01,61.54,437.88,6825854.55,1457923.87,406.02,18.80,"2D",3,"No",3.56,3.60,29.00,2,"F"
180812,"02903","W0411","Kassika (2903)",22-8-2007 17:01:24,22-8-2007 18:01:24,15.01,61.54,460.01,6825864.47,1457893.38,428.15,6.60,"3D",5,"Yes",3.58,3.60,28.00,2,"F"
180813,"02903","W0411","Kassika (2903)",22-8-2007 17:32:03,22-8-2007 18:32:03,15.01,61.54,464.59,6826024.77,1457824.67,432.73,18.20,"3D",4,"No",3.56,3.60,28.00,2,"F"
180814,"02903","W0411","Kassika (2903)",22-8-2007 18:01:20,22-8-2007 19:01:20,15.01,61.54,464.10,6826192.33,1457928.71,432.24,15.00,"3D",4,"No",3.58,3.60,28.00,2,"F"
180815,"02903","W0411","Kassika (2903)",22-8-2007 18:31:18,22-8-2007 19:31:18,15.01,61.54,462.21,6826299.36,1457871.46,430.35,2.80,"3D",6,"Yes",3.58,3.60,27.00,2,"F"
180816,"02903","W0411","Kassika (2903)",22-8-2007 19:00:38,22-8-2007 20:00:38,15.01,61.55,422.78,6826438.53,1457935.00,390.92,2.40,"3D",6,"Yes",3.60,3.60,26.00,2,"F"
180817,"02903","W0411","Kassika (2903)",22-8-2007 19:30:39,22-8-2007 20:30:39,15.01,61.54,414.56,6826400.54,1457992.02,382.70,2.40,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
180818,"02903","W0411","Kassika (2903)",22-8-2007 20:00:53,22-8-2007 21:00:53,15.01,61.54,422.10,6826302.20,1458027.87,390.24,2.40,"3D",6,"Yes",3.60,3.60,23.00,2,"F"
180819,"02903","W0411","Kassika (2903)",22-8-2007 20:30:50,22-8-2007 21:30:50,15.01,61.54,448.96,6826300.86,1458033.43,417.10,3.40,"3D",5,"Yes",3.60,3.60,21.00,2,"F"
180820,"02903","W0411","Kassika (2903)",22-8-2007 21:00:56,22-8-2007 22:00:56,15.01,61.54,409.59,6826293.85,1458025.32,377.73,7.80,"3D",5,"Yes",3.60,3.62,20.00,2,"F"
180821,"02903","W0411","Kassika (2903)",22-8-2007 21:30:32,22-8-2007 22:30:32,15.01,61.54,414.73,6826301.06,1458033.72,382.87,2.40,"3D",6,"Yes",3.60,3.60,22.00,2,"F"
180822,"02903","W0411","Kassika (2903)",22-8-2007 22:02:11,22-8-2007 23:02:11,15.01,61.54,413.59,6826296.86,1458033.86,381.73,5.60,"3D",6,"Yes",3.58,3.62,19.00,2,"F"
180823,"02903","W0411","Kassika (2903)",22-8-2007 22:32:22,22-8-2007 23:32:22,15.01,61.54,424.54,6826310.06,1458048.20,392.68,3.40,"3D",5,"Yes",3.56,3.62,21.00,2,"F"
180824,"02903","W0411","Kassika (2903)",22-8-2007 23:02:00,23-8-2007 0:02:00,15.01,61.54,434.02,6826313.92,1458018.87,402.16,3.60,"3D",5,"Yes",3.58,3.64,22.00,2,"F"
180826,"02903","W0411","Kassika (2903)",23-8-2007 0:01:27,23-8-2007 1:01:27,15.01,61.54,433.51,6826302.04,1458036.75,401.65,3.40,"3D",5,"Yes",3.58,3.64,24.00,2,"F"
180827,"02903","W0411","Kassika (2903)",23-8-2007 0:31:04,23-8-2007 1:31:04,15.01,61.54,433.47,6826310.47,1458039.89,401.61,2.60,"3D",6,"Yes",3.60,3.64,22.00,2,"F"
180828,"02903","W0411","Kassika (2903)",23-8-2007 1:00:47,23-8-2007 2:00:47,15.01,61.54,472.20,6826293.52,1458044.21,440.34,2.80,"3D",6,"Yes",3.60,3.64,21.00,2,"F"
180829,"02903","W0411","Kassika (2903)",23-8-2007 1:30:42,23-8-2007 2:30:42,15.01,61.54,432.03,6826300.50,1458042.78,400.17,3.40,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
180830,"02903","W0411","Kassika (2903)",23-8-2007 2:01:17,23-8-2007 3:01:17,15.01,61.54,430.95,6826313.23,1458023.24,399.09,5.40,"3D",6,"Yes",3.60,3.64,18.00,2,"F"
180831,"02903","W0411","Kassika (2903)",23-8-2007 2:31:54,23-8-2007 3:31:54,15.01,61.54,428.75,6826283.43,1458046.23,396.89,2.80,"3D",6,"Yes",3.58,3.64,19.00,2,"F"
180832,"02903","W0411","Kassika (2903)",23-8-2007 3:00:44,23-8-2007 4:00:44,15.01,61.54,443.04,6826295.92,1457957.17,411.18,2.40,"3D",6,"Yes",3.60,3.64,19.00,2,"F"
180833,"02903","W0411","Kassika (2903)",23-8-2007 3:30:25,23-8-2007 4:30:25,15.01,61.54,454.10,6826314.54,1457854.47,422.23,2.20,"3D",6,"Yes",3.60,3.64,20.00,2,"F"
180834,"02903","W0411","Kassika (2903)",23-8-2007 4:01:42,23-8-2007 5:01:42,15.01,61.54,481.92,6826121.47,1457944.10,450.06,2.20,"3D",5,"Yes",3.56,3.64,21.00,2,"F"
180835,"02903","W0411","Kassika (2903)",23-8-2007 4:30:34,23-8-2007 5:30:34,15.01,61.54,475.95,6826162.25,1457913.48,444.09,2.80,"3D",6,"Yes",3.60,3.64,22.00,2,"F"
180836,"02903","W0411","Kassika (2903)",23-8-2007 5:01:18,23-8-2007 6:01:18,15.01,61.54,479.56,6826132.49,1457912.88,447.70,3.00,"3D",6,"Yes",3.58,3.64,23.00,2,"F"
180837,"02903","W0411","Kassika (2903)",23-8-2007 5:31:10,23-8-2007 6:31:10,15.01,61.54,475.70,6826116.30,1457931.15,443.84,2.40,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
180838,"02903","W0411","Kassika (2903)",23-8-2007 6:00:41,23-8-2007 7:00:41,15.01,61.54,462.37,6826098.62,1457956.50,430.51,4.80,"3D",5,"Yes",3.58,3.64,24.00,2,"F"
180839,"02903","W0411","Kassika (2903)",23-8-2007 6:31:36,23-8-2007 7:31:36,15.01,61.54,464.43,6825934.43,1458200.95,432.58,6.20,"2D",3,"No",3.56,3.64,25.00,2,"F"
180840,"02903","W0411","Kassika (2903)",23-8-2007 7:00:33,23-8-2007 8:00:33,15.02,61.54,398.81,6825687.86,1458406.60,366.97,3.60,"3D",5,"Yes",3.60,3.64,27.00,2,"F"
180841,"02903","W0411","Kassika (2903)",23-8-2007 7:30:47,23-8-2007 8:30:47,15.02,61.54,392.39,6825583.64,1458633.83,360.56,3.80,"3D",5,"Yes",3.60,3.64,28.00,2,"F"
180842,"02903","W0411","Kassika (2903)",23-8-2007 8:02:12,23-8-2007 9:02:12,15.02,61.54,394.02,6825542.51,1458487.37,362.19,4.00,"2D",3,"No",3.56,3.64,29.00,2,"F"
180843,"02903","W0411","Kassika (2903)",23-8-2007 8:32:47,23-8-2007 9:32:47,15.02,61.54,393.61,6825820.04,1458335.26,361.77,3.40,"2D",3,"No",3.56,3.64,29.00,2,"F"
180844,"02903","W0411","Kassika (2903)",23-8-2007 9:03:11,23-8-2007 10:03:11,15.02,61.54,370.48,6826251.54,1458466.31,338.64,2.20,"3D",7,"Yes",3.56,3.64,29.00,2,"F"
180845,"02903","W0411","Kassika (2903)",23-8-2007 9:30:44,23-8-2007 10:30:44,15.02,61.54,330.59,6826238.83,1458490.07,298.75,3.40,"3D",6,"Yes",3.60,3.64,29.00,2,"F"
180846,"02903","W0411","Kassika (2903)",23-8-2007 10:00:56,23-8-2007 11:00:56,15.02,61.54,369.77,6826241.89,1458506.57,337.93,2.20,"3D",6,"Yes",3.60,3.64,30.00,2,"F"
180847,"02903","W0411","Kassika (2903)",23-8-2007 10:31:31,23-8-2007 11:31:31,15.02,61.54,364.09,6826241.91,1458504.19,332.25,5.00,"3D",5,"Yes",3.58,3.62,30.00,2,"F"
180848,"02903","W0411","Kassika (2903)",23-8-2007 11:00:50,23-8-2007 12:00:50,15.02,61.54,356.94,6826242.55,1458501.11,325.10,2.00,"3D",7,"Yes",3.60,3.62,29.00,2,"F"
180849,"02903","W0411","Kassika (2903)",23-8-2007 11:30:32,23-8-2007 12:30:32,15.02,61.54,330.61,6826242.83,1458503.52,298.77,3.40,"3D",6,"Yes",3.60,3.62,29.00,2,"F"
180850,"02903","W0411","Kassika (2903)",23-8-2007 12:00:51,23-8-2007 13:00:51,15.02,61.54,333.20,6826242.21,1458506.15,301.36,4.20,"3D",6,"Yes",3.60,3.62,28.00,2,"F"
180851,"02903","W0411","Kassika (2903)",23-8-2007 12:30:27,23-8-2007 13:30:27,15.02,61.54,384.76,6826219.36,1458428.44,352.92,2.60,"3D",5,"Yes",3.60,3.62,29.00,2,"F"
180852,"02903","W0411","Kassika (2903)",23-8-2007 13:01:17,23-8-2007 14:01:17,15.01,61.55,393.75,6826467.39,1458069.46,361.89,1.80,"3D",6,"Yes",3.58,3.62,31.00,2,"F"
180854,"02903","W0411","Kassika (2903)",23-8-2007 14:01:41,23-8-2007 15:01:41,15.01,61.54,399.83,6826400.69,1457970.07,367.97,4.60,"3D",5,"Yes",3.58,3.62,30.00,2,"F"
180855,"02903","W0411","Kassika (2903)",23-8-2007 14:31:12,23-8-2007 15:31:12,15.01,61.55,410.89,6826422.19,1457977.12,379.03,23.80,"3D",4,"No",3.58,3.60,29.00,2,"F"
180856,"02903","W0411","Kassika (2903)",23-8-2007 15:02:47,23-8-2007 16:02:47,15.01,61.54,409.06,6826355.72,1458023.12,377.20,7.20,"2D",4,"No",3.58,3.60,29.00,2,"F"
180857,"02903","W0411","Kassika (2903)",23-8-2007 15:31:37,23-8-2007 16:31:37,15.01,61.55,407.48,6826450.25,1457912.88,375.61,2.00,"2D",5,"No",3.58,3.60,28.00,2,"F"
180858,"02903","W0411","Kassika (2903)",23-8-2007 16:00:24,23-8-2007 17:00:24,15.01,61.55,430.90,6826585.32,1457751.38,399.03,6.00,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
180859,"02903","W0411","Kassika (2903)",23-8-2007 16:30:27,23-8-2007 17:30:27,15.00,61.55,429.55,6826626.57,1457671.47,397.67,3.60,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
180860,"02903","W0411","Kassika (2903)",23-8-2007 17:00:53,23-8-2007 18:00:53,15.00,61.55,418.01,6826665.00,1457646.16,386.13,3.40,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
180861,"02903","W0411","Kassika (2903)",23-8-2007 17:30:47,23-8-2007 18:30:47,15.00,61.55,387.54,6826756.30,1457526.37,355.66,4.00,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
180862,"02903","W0411","Kassika (2903)",23-8-2007 18:00:20,23-8-2007 19:00:20,14.99,61.55,363.53,6827122.87,1456935.29,331.62,2.80,"3D",5,"Yes",3.62,3.60,26.00,2,"F"
180863,"02903","W0411","Kassika (2903)",23-8-2007 18:31:22,23-8-2007 19:31:22,14.98,61.55,368.98,6827373.34,1456584.66,337.06,2.20,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
180864,"02903","W0411","Kassika (2903)",23-8-2007 19:01:47,23-8-2007 20:01:47,14.98,61.55,369.89,6827443.79,1456194.01,337.95,4.40,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
180865,"02903","W0411","Kassika (2903)",23-8-2007 19:31:20,23-8-2007 20:31:20,14.98,61.56,391.54,6827603.39,1456186.29,359.60,8.00,"3D",4,"No",3.56,3.60,24.00,2,"F"
180866,"02903","W0411","Kassika (2903)",23-8-2007 20:01:24,23-8-2007 21:01:24,14.98,61.56,394.87,6827579.75,1456407.37,362.94,4.80,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
180867,"02903","W0411","Kassika (2903)",23-8-2007 20:30:28,23-8-2007 21:30:28,14.98,61.55,410.42,6827519.58,1456403.92,378.49,3.80,"3D",5,"Yes",3.60,3.60,23.00,2,"F"
180868,"02903","W0411","Kassika (2903)",23-8-2007 21:01:24,23-8-2007 22:01:24,14.98,61.55,395.86,6827525.45,1456405.16,363.93,4.40,"3D",5,"Yes",3.58,3.60,20.00,2,"F"
180869,"02903","W0411","Kassika (2903)",23-8-2007 21:30:31,23-8-2007 22:30:31,14.98,61.55,372.43,6827518.36,1456402.24,340.50,3.20,"3D",5,"Yes",3.60,3.60,20.00,2,"F"
180871,"02903","W0411","Kassika (2903)",23-8-2007 22:30:53,23-8-2007 23:30:53,14.98,61.55,389.42,6827524.76,1456403.74,357.49,3.20,"3D",6,"Yes",3.60,3.64,25.00,2,"F"
180872,"02903","W0411","Kassika (2903)",23-8-2007 23:00:48,24-8-2007 0:00:48,14.99,61.56,393.83,6827737.49,1456708.40,361.91,3.40,"3D",5,"Yes",3.60,3.64,21.00,2,"F"
180873,"02903","W0411","Kassika (2903)",23-8-2007 23:30:47,24-8-2007 0:30:47,14.99,61.56,370.90,6827560.16,1456810.52,338.98,2.40,"3D",6,"Yes",3.60,3.64,21.00,2,"F"
180874,"02903","W0411","Kassika (2903)",24-8-2007 0:00:24,24-8-2007 1:00:24,15.00,61.56,359.32,6827532.11,1457239.05,327.42,4.20,"3D",5,"Yes",3.60,3.64,21.00,2,"F"
180875,"02903","W0411","Kassika (2903)",24-8-2007 0:30:42,24-8-2007 1:30:42,14.99,61.56,345.00,6827885.73,1456935.30,313.08,3.20,"3D",5,"Yes",3.58,3.64,22.00,2,"F"
180876,"02903","W0411","Kassika (2903)",24-8-2007 1:00:53,24-8-2007 2:00:53,14.99,61.56,358.93,6827883.12,1456933.91,327.01,2.40,"3D",6,"Yes",3.58,3.64,21.00,2,"F"
180877,"02903","W0411","Kassika (2903)",24-8-2007 1:30:25,24-8-2007 2:30:25,14.99,61.56,363.42,6827874.69,1456945.78,331.50,1.60,"3D",7,"Yes",3.60,3.64,20.00,2,"F"
180878,"02903","W0411","Kassika (2903)",24-8-2007 2:00:53,24-8-2007 3:00:53,14.99,61.56,375.99,6827889.29,1456943.65,344.07,2.80,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
180879,"02903","W0411","Kassika (2903)",24-8-2007 2:30:18,24-8-2007 3:30:18,14.99,61.56,375.44,6827894.69,1456929.48,343.52,3.00,"3D",6,"Yes",3.62,3.64,20.00,2,"F"
180880,"02903","W0411","Kassika (2903)",24-8-2007 3:00:35,24-8-2007 4:00:35,14.99,61.56,365.85,6827874.43,1456943.32,333.93,3.00,"3D",5,"Yes",3.60,3.64,20.00,2,"F"
